site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
HAKA 14FEB05 2014.0972 56693 1778 3   93.6    459  0.212004   2504056  0.772457  1832  0.715360  0.0000 0.001305 0.001267 0.005310  0.131017 -0.222857  0.036277  22.6344566509 -266.3955328059  1832.71536
HAKA 14FEB06 2014.0999 56694 1778 4   93.6    459  0.205912   2504056  0.768623  1832  0.706739  0.0000 0.001256 0.001191 0.005257  0.077038 -0.211673  0.039935  22.6344566163 -266.3955328652  1832.70674
HAKA 14FEB07 2014.1027 56695 1778 5   93.6    459  0.207976   2504056  0.768074  1832  0.711329  0.0000 0.001266 0.001180 0.005324  0.037475 -0.151964 -0.062452  22.6344566113 -266.3955328451  1832.71133
HAKA 14FEB08 2014.1054 56696 1778 6   93.6    459  0.209757   2504056  0.771621  1832  0.711215  0.0000 0.001221 0.001144 0.004958  0.046103 -0.163950  0.041519  22.6344566433 -266.3955328278  1832.71121
HAKA 14FEB09 2014.1081 56697 1779 0   93.6    459  0.210800   2504056  0.773973  1832  0.711987  0.0000 0.001288 0.001215 0.005346  0.113385 -0.172455  0.103699  22.6344566646 -266.3955328176  1832.71199
HAKA 14FEB10 2014.1109 56698 1779 1   93.6    459  0.208304   2504056  0.769187  1832  0.700839  0.0000 0.001246 0.001166 0.005083  0.084266 -0.159715  0.081629  22.6344566214 -266.3955328419  1832.70084
HAKA 14FEB11 2014.1136 56699 1779 2   93.6    459  0.209996   2504056  0.773183  1832  0.707691  0.0000 0.001277 0.001173 0.005302  0.068774 -0.224063 -0.012213  22.6344566574 -266.3955328255  1832.70769
HAKA 14FEB12 2014.1164 56700 1779 3   93.6    459  0.207496   2504056  0.769254  1832  0.698475  0.0000 0.001236 0.001122 0.004958  0.085277 -0.194851 -0.003764  22.6344566220 -266.3955328498  1832.69848
HAKA 14FEB13 2014.1191 56701 1779 4   93.6    459  0.212228   2504056  0.770638  1832  0.688497  0.0000 0.001245 0.001138 0.005074  0.078924 -0.157396  0.070027  22.6344566345 -266.3955328038  1832.68850
HAKA 14FEB14 2014.1218 56702 1779 5   93.6    459  0.208934   2504056  0.768840  1832  0.708048  0.0000 0.001377 0.001242 0.005329  0.097174 -0.190959  0.110083  22.6344566182 -266.3955328358  1832.70805
HAKA 14FEB15 2014.1246 56703 1779 6   93.6    459  0.212124   2504056  0.770611  1832  0.701838  0.0000 0.001262 0.001198 0.005181  0.057816 -0.175155  0.096817  22.6344566342 -266.3955328048  1832.70184
HAKA 14FEB16 2014.1273 56704 1780 0   93.6    459  0.207949   2504056  0.768648  1832  0.694991  0.0000 0.001280 0.001182 0.005261  0.047748 -0.179293  0.020774  22.6344566165 -266.3955328454  1832.69499
HAKA 14FEB17 2014.1300 56705 1780 1   93.6    459  0.203999   2504056  0.770544  1832  0.693436  0.0000 0.001363 0.001309 0.005714  0.100836 -0.137132  0.111593  22.6344566336 -266.3955328838  1832.69344
HAKA 14FEB18 2014.1328 56706 1780 2   93.6    459  0.209883   2504056  0.770839  1832  0.699581  0.0000 0.001605 0.001418 0.006337  0.175708 -0.139673  0.047227  22.6344566363 -266.3955328266  1832.69958
HAKA 14FEB19 2014.1355 56707 1780 3   93.6    459  0.208353   2504056  0.767944  1832  0.701981  0.0000 0.001233 0.001187 0.005341  0.055486 -0.167092  0.074491  22.6344566101 -266.3955328415  1832.70198
HAKA 14FEB20 2014.1383 56708 1780 4   93.6    459  0.209940   2504056  0.768175  1832  0.717235  0.0000 0.001250 0.001153 0.005145  0.055373 -0.192794  0.038920  22.6344566122 -266.3955328260  1832.71724
HAKA 14FEB21 2014.1410 56709 1780 5   93.6    459  0.207346   2504056  0.770500  1832  0.706233  0.0000 0.001233 0.001120 0.004959  0.062756 -0.188186  0.021353  22.6344566332 -266.3955328512  1832.70623
HAKA 14FEB22 2014.1437 56710 1780 6   93.6    459  0.212230   2504056  0.772265  1832  0.708236  0.0000 0.001257 0.001148 0.005146  0.060228 -0.208464  0.039477  22.6344566491 -266.3955328037  1832.70824
HAKA 14FEB23 2014.1465 56711 1781 0   93.6    459  0.207983   2504056  0.772442  1832  0.711053  0.0000 0.001295 0.001198 0.005449  0.073337 -0.197777  0.019271  22.6344566507 -266.3955328451  1832.71105
HAKA 14FEB24 2014.1492 56712 1781 1   93.6    459  0.211924   2504056  0.769382  1832  0.698134  0.0000 0.001278 0.001159 0.005110  0.090115 -0.164727 -0.003341  22.6344566231 -266.3955328067  1832.69813
HAKA 14FEB25 2014.1520 56713 1781 2   93.6    459  0.209708   2504056  0.767898  1832  0.697255  0.0000 0.001267 0.001159 0.005179  0.068709 -0.210937  0.048833  22.6344566097 -266.3955328283  1832.69725
HAKA 14FEB26 2014.1547 56714 1781 3   93.6    459  0.209957   2504056  0.769633  1832  0.712144  0.0000 0.001410 0.001282 0.005818  0.099450 -0.166654 -0.016967  22.6344566254 -266.3955328258  1832.71214
HAKA 14FEB27 2014.1574 56715 1781 4   93.6    459  0.207346   2504056  0.771513  1832  0.709163  0.0000 0.001349 0.001259 0.005502  0.067730 -0.126757  0.084431  22.6344566424 -266.3955328512  1832.70916
HAKA 14FEB28 2014.1602 56716 1781 5   93.6    459  0.209171   2504056  0.769436  1832  0.707409  0.0000 0.001443 0.001413 0.006330  0.071897 -0.123103  0.009332  22.6344566236 -266.3955328335  1832.70741
HAKA 14MAR01 2014.1629 56717 1781 6   93.6    459  0.210164   2504056  0.770516  1832  0.703691  0.0000 0.001520 0.001392 0.006177  0.148591 -0.212620  0.007716  22.6344566334 -266.3955328238  1832.70369
HAKA 14MAR02 2014.1656 56718 1782 0   93.6    459  0.213956   2504056  0.770917  1832  0.712595  0.0000 0.001393 0.001334 0.005730  0.088925 -0.133457  0.119605  22.6344566370 -266.3955327870  1832.71260
HAKA 14MAR03 2014.1684 56719 1782 1   93.6    459  0.211398   2504056  0.768292  1832  0.692311  0.0000 0.001400 0.001250 0.005790  0.021292 -0.165959  0.092755  22.6344566133 -266.3955328118  1832.69231
HAKA 14MAR04 2014.1711 56720 1782 2   93.6    459  0.210431   2504056  0.770386  1832  0.711357  0.0000 0.001420 0.001243 0.005663  0.065435 -0.165419  0.135226  22.6344566322 -266.3955328212  1832.71136
HAKA 14MAR05 2014.1739 56721 1782 3   93.6    459  0.216428   2504056  0.768556  1832  0.700573  0.0000 0.001587 0.001434 0.006546  0.027942 -0.155220 -0.001984  22.6344566157 -266.3955327629  1832.70057
HAKA 14MAR06 2014.1766 56722 1782 4   93.6    459  0.206423   2504056  0.767290  1832  0.715594  0.0000 0.001589 0.001366 0.006072  0.110173 -0.220566  0.026652  22.6344566042 -266.3955328602  1832.71559
HAKA 14MAR07 2014.1793 56723 1782 5   93.6    459  0.210569   2504056  0.766818  1832  0.714266  0.0000 0.001635 0.001348 0.006268  0.053606 -0.172179  0.051875  22.6344566000 -266.3955328199  1832.71427
HAKA 14MAR08 2014.1821 56724 1782 6   93.6    459  0.211394   2504056  0.771303  1832  0.703361  0.0000 0.001548 0.001302 0.005924  0.092325 -0.189391  0.000628  22.6344566405 -266.3955328119  1832.70336
HAKA 14MAR09 2014.1848 56725 1783 0   93.6    459  0.208729   2504056  0.771297  1832  0.720119  0.0000 0.001531 0.001386 0.006128  0.099941 -0.196586  0.027970  22.6344566404 -266.3955328378  1832.72012
HAKA 14MAR10 2014.1875 56726 1783 1   93.6    459  0.211773   2504056  0.768097  1832  0.709876  0.0000 0.001380 0.001243 0.005606  0.080242 -0.168364  0.032209  22.6344566115 -266.3955328082  1832.70988
HAKA 14MAR11 2014.1903 56727 1783 2   93.6    459  0.209012   2504056  0.769963  1832  0.717651  0.0000 0.001495 0.001318 0.006130  0.093162 -0.211674 -0.017802  22.6344566284 -266.3955328350  1832.71765
HAKA 14MAR12 2014.1930 56728 1783 3   93.6    459  0.209634   2504056  0.770458  1832  0.707798  0.0000 0.001452 0.001270 0.005778  0.079689 -0.190623  0.034029  22.6344566328 -266.3955328290  1832.70780
HAKA 14MAR13 2014.1958 56729 1783 4   93.6    459  0.211024   2504056  0.770530  1832  0.708159  0.0000 0.001356 0.001220 0.005547  0.035746 -0.138629  0.082016  22.6344566335 -266.3955328155  1832.70816
HAKA 14MAR14 2014.1985 56730 1783 5   93.6    459  0.210994   2504056  0.769567  1832  0.707641  0.0000 0.001404 0.001234 0.005677  0.040241 -0.156896  0.035398  22.6344566248 -266.3955328158  1832.70764
HAKA 14MAR15 2014.2012 56731 1783 6   93.6    459  0.211621   2504056  0.767568  1832  0.707527  0.0000 0.001516 0.001347 0.005867  0.079511 -0.157109  0.017057  22.6344566067 -266.3955328097  1832.70753
HAKA 14MAR16 2014.2040 56732 1784 0   93.6    459  0.212378   2504056  0.770932  1832  0.711608  0.0000 0.001417 0.001237 0.005782  0.100774 -0.230102 -0.037793  22.6344566371 -266.3955328023  1832.71161
HAKA 14MAR17 2014.2067 56733 1784 1   93.6    459  0.210456   2504056  0.769480  1832  0.706245  0.0000 0.001413 0.001234 0.005688  0.046098 -0.133323  0.085179  22.6344566240 -266.3955328210  1832.70624
HAKA 14MAR18 2014.2094 56734 1784 2   93.6    459  0.213559   2504056  0.770010  1832  0.702759  0.0000 0.001480 0.001254 0.005768  0.040720 -0.173612  0.091613  22.6344566288 -266.3955327908  1832.70276
HAKA 14MAR19 2014.2122 56735 1784 3   93.6    459  0.210049   2504056  0.773582  1832  0.696259  0.0000 0.001529 0.001293 0.005936  0.096500 -0.165763 -0.007930  22.6344566610 -266.3955328250  1832.69626
HAKA 14MAR20 2014.2149 56736 1784 4   93.6    459  0.214187   2504056  0.769870  1832  0.701856  0.0000 0.001355 0.001244 0.005647  0.019823 -0.128711  0.119687  22.6344566275 -266.3955327847  1832.70186
HAKA 14MAR21 2014.2177 56737 1784 5   93.6    459  0.210875   2504056  0.768132  1832  0.700778  0.0000 0.001375 0.001234 0.005650 -0.008799 -0.162756  0.069401  22.6344566118 -266.3955328169  1832.70078
HAKA 14MAR22 2014.2204 56738 1784 6   93.6    459  0.213025   2504056  0.768270  1832  0.704329  0.0000 0.001476 0.001296 0.006141  0.071210 -0.226948 -0.009342  22.6344566131 -266.3955327960  1832.70433
HAKA 14MAR23 2014.2231 56739 1785 0   93.6    459  0.206931   2504056  0.774487  1832  0.724316  0.0000 0.001487 0.001246 0.005987  0.048634 -0.206577  0.054113  22.6344566692 -266.3955328553  1832.72432
HAKA 14MAR24 2014.2259 56740 1785 1   93.6    459  0.211858   2504056  0.771884  1832  0.709850  0.0000 0.001386 0.001274 0.005700  0.057028 -0.090568  0.173962  22.6344566457 -266.3955328074  1832.70985
HAKA 14MAR25 2014.2286 56741 1785 2   93.6    459  0.207945   2504056  0.774007  1832  0.719556  0.0000 0.001444 0.001262 0.005689  0.070324 -0.167164  0.102606  22.6344566649 -266.3955328454  1832.71956
HAKA 14MAR26 2014.2313 56742 1785 3   93.6    459  0.209708   2504056  0.773280  1832  0.722400  0.0000 0.001495 0.001304 0.006070  0.095833 -0.194251  0.062541  22.6344566583 -266.3955328283  1832.72240
HAKA 14MAR27 2014.2341 56743 1785 4   93.6    459  0.214091   2504056  0.776134  1832  0.710958  0.0000 0.001377 0.001251 0.005557  0.103908 -0.206735  0.035709  22.6344566841 -266.3955327856  1832.71096
HAKA 14MAR28 2014.2368 56744 1785 5   93.6    459  0.210367   2504056  0.771147  1832  0.711688  0.0000 0.001392 0.001196 0.005645  0.060957 -0.181055  0.055722  22.6344566391 -266.3955328219  1832.71169
HAKA 14MAR29 2014.2396 56745 1785 6   93.6    459  0.208983   2504056  0.770307  1832  0.708462  0.0000 0.001531 0.001237 0.005626  0.075085 -0.131351  0.175312  22.6344566315 -266.3955328353  1832.70846
HAKA 14MAR30 2014.2423 56746 1786 0   93.6    459  0.208444   2504056  0.775979  1832  0.716210  0.0000 0.001486 0.001284 0.005865  0.089659 -0.194156  0.069105  22.6344566827 -266.3955328406  1832.71621
HAKA 14MAR31 2014.2450 56747 1786 1   93.6    459  0.206621   2504056  0.773797  1832  0.714858  0.0000 0.001508 0.001311 0.006107  0.096892 -0.191599  0.031290  22.6344566630 -266.3955328583  1832.71486
HAKA 14APR01 2014.2478 56748 1786 2   93.6    459  0.213080   2504056  0.773056  1832  0.717068  0.0000 0.001863 0.001448 0.006967  0.015931 -0.143632  0.085754  22.6344566563 -266.3955327955  1832.71707
HAKA 14APR02 2014.2505 56749 1786 3   93.6    459  0.214455   2504056  0.773086  1832  0.703945  0.0000 0.001514 0.001312 0.006157  0.123631 -0.151802  0.057195  22.6344566566 -266.3955327821  1832.70394
HAKA 14APR03 2014.2533 56750 1786 4   93.6    459  0.213394   2504056  0.769750  1832  0.706350  0.0000 0.001389 0.001219 0.005435  0.108872 -0.136921  0.048792  22.6344566264 -266.3955327924  1832.70635
HAKA 14APR04 2014.2560 56751 1786 5   93.6    459  0.211898   2504056  0.769694  1832  0.718880  0.0000 0.001338 0.001194 0.005308  0.000411 -0.122412  0.047269  22.6344566259 -266.3955328070  1832.71888
HAKA 14APR05 2014.2587 56752 1786 6   93.6    459  0.211921   2504056  0.769311  1832  0.712758  0.0000 0.001356 0.001156 0.005328  0.037532 -0.188323  0.010375  22.6344566225 -266.3955328067  1832.71276
HAKA 14APR06 2014.2615 56753 1787 0   93.6    459  0.210962   2504056  0.770352  1832  0.709560  0.0000 0.001605 0.001338 0.005956  0.042368 -0.131486  0.084389  22.6344566319 -266.3955328161  1832.70956
HAKA 14APR07 2014.2642 56754 1787 1   93.6    459  0.214461   2504056  0.774252  1832  0.701626  0.0000 0.001409 0.001212 0.005542  0.021551 -0.156061  0.073968  22.6344566671 -266.3955327820  1832.70163
HAKA 14APR08 2014.2669 56755 1787 2   93.6    459  0.208769   2504056  0.775074  1832  0.713593  0.0000 0.001406 0.001277 0.005794  0.058834 -0.173775  0.094493  22.6344566745 -266.3955328374  1832.71359
HAKA 14APR09 2014.2697 56756 1787 3   93.6    459  0.217530   2504056  0.771274  1832  0.701918  0.0000 0.001449 0.001325 0.005965  0.043132 -0.139829  0.028048  22.6344566402 -266.3955327522  1832.70192
HAKA 14APR10 2014.2724 56757 1787 4   93.6    459  0.212769   2504056  0.769601  1832  0.715584  0.0000 0.001471 0.001348 0.006066  0.081110 -0.072229  0.079916  22.6344566251 -266.3955327985  1832.71558
HAKA 14APR11 2014.2752 56758 1787 5   93.6    459  0.207602   2504056  0.772885  1832  0.712046  0.0000 0.001422 0.001234 0.005606  0.038474 -0.108143  0.040755  22.6344566547 -266.3955328488  1832.71205
HAKA 14APR12 2014.2779 56759 1787 6   93.6    459  0.211173   2504056  0.770168  1832  0.717272  0.0000 0.001352 0.001167 0.005394  0.050932 -0.205744 -0.020106  22.6344566302 -266.3955328140  1832.71727
HAKA 14APR13 2014.2806 56760 1788 0   93.6    459  0.213032   2504056  0.771995  1832  0.696889  0.0000 0.001332 0.001172 0.005326  0.056137 -0.178413 -0.030297  22.6344566467 -266.3955327959  1832.69689
HAKA 14APR14 2014.2834 56761 1788 1   93.6    459  0.209327   2504056  0.772368  1832  0.714108  0.0000 0.001383 0.001209 0.005475  0.059418 -0.130399  0.052346  22.6344566501 -266.3955328320  1832.71411
HAKA 14APR15 2014.2861 56762 1788 2   93.6    459  0.212179   2504056  0.773287  1832  0.703659  0.0000 0.001415 0.001239 0.005537  0.084735 -0.172379  0.051891  22.6344566584 -266.3955328042  1832.70366
HAKA 14APR16 2014.2888 56763 1788 3   93.6    459  0.208211   2504056  0.773807  1832  0.706555  0.0000 0.001558 0.001328 0.006191  0.078918 -0.151315  0.062749  22.6344566631 -266.3955328428  1832.70656
HAKA 14APR17 2014.2916 56764 1788 4   93.6    459  0.211460   2504056  0.775957  1832  0.696809  0.0000 0.001598 0.001266 0.005895  0.086117 -0.190842  0.094816  22.6344566825 -266.3955328112  1832.69681
HAKA 14APR18 2014.2943 56765 1788 5   93.6    459  0.209032   2504056  0.773799  1832  0.705048  0.0000 0.001417 0.001249 0.005589  0.121921 -0.150037  0.028147  22.6344566630 -266.3955328348  1832.70505
HAKA 14APR19 2014.2971 56766 1788 6   93.6    459  0.210850   2504056  0.773722  1832  0.712741  0.0000 0.001382 0.001214 0.005406  0.018009 -0.174525  0.087381  22.6344566623 -266.3955328172  1832.71274
HAKA 14APR20 2014.2998 56767 1789 0   93.6    459  0.213109   2504056  0.773469  1832  0.716773  0.0000 0.001335 0.001188 0.005325  0.039255 -0.174845 -0.009117  22.6344566600 -266.3955327952  1832.71677
HAKA 14APR21 2014.3025 56768 1789 1   93.6    459  0.214592   2504056  0.772416  1832  0.705219  0.0000 0.001353 0.001184 0.005414  0.049877 -0.197855 -0.015987  22.6344566505 -266.3955327808  1832.70522
HAKA 14APR22 2014.3053 56769 1789 2   93.6    459  0.212920   2504056  0.773024  1832  0.714436  0.0000 0.001363 0.001186 0.005504  0.020715 -0.208605  0.049808  22.6344566560 -266.3955327970  1832.71444
HAKA 14APR23 2014.3080 56770 1789 3   93.6    459  0.214220   2504056  0.771542  1832  0.716729  0.0000 0.001365 0.001222 0.005457  0.024165 -0.173980  0.014022  22.6344566426 -266.3955327844  1832.71673
HAKA 14APR24 2014.3107 56771 1789 4   93.6    459  0.212046   2504056  0.772006  1832  0.704532  0.0000 0.001382 0.001177 0.005298  0.046252 -0.180803  0.006487  22.6344566468 -266.3955328055  1832.70453
HAKA 14APR25 2014.3135 56772 1789 5   93.6    459  0.214268   2504056  0.773587  1832  0.706872  0.0000 0.001334 0.001174 0.005263  0.071153 -0.200306 -0.016027  22.6344566611 -266.3955327839  1832.70687
HAKA 14APR26 2014.3162 56773 1789 6   93.6    459  0.214862   2504056  0.772779  1832  0.697728  0.0000 0.001362 0.001157 0.005281  0.038090 -0.175810 -0.018599  22.6344566538 -266.3955327781  1832.69773
HAKA 14APR27 2014.3190 56774 1790 0   93.6    459  0.215082   2504056  0.773270  1832  0.719792  0.0000 0.001380 0.001157 0.005296  0.054171 -0.191428  0.002553  22.6344566582 -266.3955327760  1832.71979
HAKA 14APR28 2014.3217 56775 1790 1   93.6    459  0.212880   2504056  0.768868  1832  0.706416  0.0000 0.001399 0.001185 0.005440  0.046453 -0.184184 -0.027086  22.6344566185 -266.3955327974  1832.70642
HAKA 14APR29 2014.3244 56776 1790 2   93.6    459  0.211349   2504056  0.776917  1832  0.698603  0.0000 0.001480 0.001228 0.005677  0.055090 -0.187202 -0.005206  22.6344566912 -266.3955328123  1832.69860
HAKA 14APR30 2014.3272 56777 1790 3   93.6    459  0.213733   2504056  0.775635  1832  0.708997  0.0000 0.001396 0.001173 0.005264  0.020929 -0.133222 -0.000880  22.6344566796 -266.3955327891  1832.70900
HAKA 14MAY01 2014.3299 56778 1790 4   93.6    459  0.211565   2504056  0.772173  1832  0.725235  0.0000 0.001397 0.001225 0.005742  0.050628 -0.211934  0.039871  22.6344566483 -266.3955328102  1832.72524
HAKA 14MAY02 2014.3326 56779 1790 5   93.6    459  0.215560   2504056  0.774506  1832  0.719978  0.0000 0.001307 0.001146 0.005117  0.030650 -0.172773  0.031857  22.6344566694 -266.3955327713  1832.71998
HAKA 14MAY03 2014.3354 56780 1790 6   93.6    459  0.213495   2504056  0.773340  1832  0.711957  0.0000 0.001391 0.001175 0.005367  0.026306 -0.147199 -0.019715  22.6344566589 -266.3955327914  1832.71196
HAKA 14MAY04 2014.3381 56781 1791 0   93.6    459  0.215483   2504056  0.770937  1832  0.721582  0.0000 0.001342 0.001164 0.005356  0.037606 -0.218371 -0.016353  22.6344566372 -266.3955327721  1832.72158
HAKA 14MAY05 2014.3409 56782 1791 1   93.6    459  0.216132   2504056  0.773022  1832  0.706824  0.0000 0.001302 0.001126 0.005079  0.058497 -0.200282  0.014939  22.6344566560 -266.3955327658  1832.70682
HAKA 14MAY06 2014.3436 56783 1791 2   93.6    459  0.214916   2504056  0.772988  1832  0.712407  0.0000 0.001378 0.001163 0.005319  0.054131 -0.178066  0.022643  22.6344566557 -266.3955327776  1832.71241
HAKA 14MAY07 2014.3463 56784 1791 3   93.6    459  0.216963   2504056  0.772566  1832  0.705230  0.0000 0.001389 0.001181 0.005368 -0.010400 -0.159636  0.038016  22.6344566519 -266.3955327577  1832.70523
HAKA 14MAY08 2014.3491 56785 1791 4   93.6    459  0.212728   2504056  0.773958  1832  0.698417  0.0000 0.001414 0.001254 0.005794  0.023844 -0.186656  0.021831  22.6344566644 -266.3955327989  1832.69842
HAKA 14MAY09 2014.3518 56786 1791 5   93.6    459  0.217228   2504056  0.775821  1832  0.728057  0.0000 0.001479 0.001279 0.005951  0.018666 -0.187687 -0.013868  22.6344566813 -266.3955327551  1832.72806
HAKA 14MAY10 2014.3546 56787 1791 6   93.6    459  0.214836   2504056  0.773154  1832  0.707956  0.0000 0.001411 0.001192 0.005477 -0.017148 -0.140272  0.009973  22.6344566572 -266.3955327784  1832.70796
HAKA 14MAY11 2014.3573 56788 1792 0   93.6    459  0.218726   2504056  0.771976  1832  0.709293  0.0000 0.001538 0.001236 0.005893  0.050917 -0.150928  0.075201  22.6344566465 -266.3955327405  1832.70929
